scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 17:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 18:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 19:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 20:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 21:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 22:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.02.2050 23:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 00:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 01:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 02:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 03:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 04:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 05:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 06:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 07:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 08:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 09:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 10:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 11:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 12:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 13:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 14:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 15:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 16:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 17:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 18:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 19:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 20:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 21:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 22:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_boiler_electrode,CH,seseth,GW,typical-day,01.07.2050 23:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 00:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 01:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 02:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 03:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 04:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 05:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 06:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 07:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 08:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 09:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 10:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 11:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 12:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 13:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 14:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 15:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 16:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 17:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 18:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 19:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 20:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 21:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 22:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.02.2050 23:00,0.030596925
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 00:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 01:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 02:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 03:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 04:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 05:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 06:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 07:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 08:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 09:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 10:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 11:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 12:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 13:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 14:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 15:00,1.3381373
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 16:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 17:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 18:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 19:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 20:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 21:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 22:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heater_elec,CH,seseth,GW,typical-day,01.07.2050 23:00,1.3357006
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 00:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 01:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 02:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 03:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 04:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 05:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 06:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 07:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 08:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 09:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 10:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 11:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 12:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 13:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 14:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 15:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 16:00,0
cross202209,abroad-alone,reference,electricity_consumption_typical_day,process_heat_heat_pump,CH,seseth,GW,typical-day,01.02.2050 17:00,0
